meter_id,timestamp,energy_kwh,voltage,current,power_factor,temperature,status,is_attack,attack_type
M001,2026-03-03 09:00:00,0.5389,229.12,9.689,0.971,29.3,normal,False,
M001,2026-03-03 09:15:00,0.3151,229.34,6.368,0.863,29.6,normal,False,
M001,2026-03-03 09:30:00,0.4215,226.95,8.347,0.89,26.5,normal,False,
M001,2026-03-03 09:45:00,0.5008,223.31,9.656,0.929,29.3,normal,False,
M001,2026-03-03 10:00:00,0.2432,227.89,4.929,0.866,25.3,normal,False,
M001,2026-03-03 10:15:00,0.1362,226.61,2.619,0.918,29.6,normal,False,
M001,2026-03-03 10:30:00,0.2418,230.56,4.751,0.883,26.6,normal,False,
M001,2026-03-03 10:45:00,0.2926,234.89,5.404,0.922,28.3,normal,False,
M001,2026-03-03 11:00:00,0.1087,231.65,2.023,0.928,28.8,normal,False,
M001,2026-03-03 11:15:00,0.2638,229.01,5.248,0.878,29.3,normal,False,
M001,2026-03-03 11:30:00,0.2222,234.02,3.928,0.967,27.9,normal,False,
M001,2026-03-03 11:45:00,0.1707,232.62,3.313,0.886,27.1,normal,False,
M001,2026-03-03 12:00:00,0.2645,236.37,5.193,0.862,26.8,normal,False,
M001,2026-03-03 12:15:00,0.2248,237.78,4.337,0.872,26.0,normal,False,
M001,2026-03-03 12:30:00,0.2474,228.76,5.018,0.862,29.4,normal,False,
M001,2026-03-03 12:45:00,0.1047,234.29,1.941,0.921,31.7,normal,False,
M001,2026-03-03 13:00:00,0.1464,235.11,2.722,0.915,25.1,normal,False,
M001,2026-03-03 13:15:00,0.2976,231.45,5.696,0.903,27.0,normal,False,
M001,2026-03-03 13:30:00,0.1856,233.42,3.249,0.979,30.7,normal,False,
M001,2026-03-03 13:45:00,0.1257,231.06,2.352,0.925,27.4,normal,False,
M001,2026-03-03 14:00:00,0.1548,226.15,3.056,0.896,27.1,normal,False,
M001,2026-03-03 14:15:00,0.1139,227.34,2.101,0.954,28.6,normal,False,
M001,2026-03-03 14:30:00,0.1467,233.61,2.687,0.935,28.7,normal,False,
M001,2026-03-03 14:45:00,0.2066,225.9,3.904,0.937,26.0,normal,False,
M001,2026-03-03 15:00:00,0.2988,232.43,5.441,0.945,32.4,normal,False,
M001,2026-03-03 15:15:00,0.193,230.34,3.441,0.974,27.1,normal,False,
M001,2026-03-03 15:30:00,0.1351,226.53,2.593,0.92,29.8,normal,False,
M001,2026-03-03 15:45:00,0.1193,235.54,2.264,0.895,27.9,normal,False,
M001,2026-03-03 16:00:00,0.233,228.13,4.696,0.87,25.7,normal,False,
M001,2026-03-03 16:15:00,0.2985,230.26,5.407,0.959,30.1,normal,False,
M001,2026-03-03 16:30:00,0.2042,227.38,3.789,0.948,29.0,normal,False,
M001,2026-03-03 16:45:00,0.1255,231.76,2.299,0.942,29.7,normal,False,
M001,2026-03-03 17:00:00,0.1072,226.25,2.113,0.897,26.7,normal,False,
M001,2026-03-03 17:15:00,0.1175,230.31,2.293,0.89,29.9,normal,False,
M001,2026-03-03 17:30:00,0.1794,237.55,3.294,0.917,26.2,normal,False,
M001,2026-03-03 17:45:00,0.2839,230.88,5.118,0.961,28.5,normal,False,
M001,2026-03-03 18:00:00,0.3521,228.46,6.395,0.964,30.8,normal,False,
M001,2026-03-03 18:15:00,0.517,231.99,10.016,0.89,29.7,normal,False,
M001,2026-03-03 18:30:00,0.3202,225.84,6.033,0.94,27.8,normal,False,
M001,2026-03-03 18:45:00,0.3865,230.18,7.018,0.957,28.8,normal,False,
M001,2026-03-03 19:00:00,0.3331,238.63,5.884,0.949,27.9,normal,False,
M001,2026-03-03 19:15:00,0.3437,221.16,7.153,0.869,28.6,normal,False,
M001,2026-03-03 19:30:00,0.3919,231.78,7.465,0.906,28.6,normal,False,
M001,2026-03-03 19:45:00,0.378,219.89,7.959,0.864,29.1,normal,False,
M001,2026-03-03 20:00:00,0.4602,231.89,8.49,0.935,25.9,normal,False,
M001,2026-03-03 20:15:00,0.338,227.59,6.068,0.979,28.4,normal,False,
M001,2026-03-03 20:30:00,0.3144,228.03,6.368,0.866,27.7,normal,False,
M001,2026-03-03 20:45:00,0.3758,231.06,7.582,0.858,27.2,normal,False,
M001,2026-03-03 21:00:00,0.4274,224.63,8.175,0.931,30.3,normal,False,
M001,2026-03-03 21:15:00,0.4318,226.35,7.907,0.965,28.1,normal,False,
M001,2026-03-03 21:30:00,0.4124,228.23,7.995,0.904,26.2,normal,False,
M001,2026-03-03 21:45:00,0.5069,233.08,10.222,0.851,30.0,normal,False,
M001,2026-03-03 22:00:00,0.1832,228.63,3.626,0.884,28.5,normal,False,
M001,2026-03-03 22:15:00,0.2521,230.38,4.985,0.878,26.3,normal,False,
M001,2026-03-03 22:30:00,0.1024,226.52,1.963,0.921,28.4,normal,False,
M001,2026-03-03 22:45:00,0.1909,225.82,3.791,0.892,28.4,normal,False,
M001,2026-03-03 23:00:00,0.2475,221.94,4.951,0.901,27.6,normal,False,
M001,2026-03-03 23:15:00,0.1919,231.0,3.412,0.974,28.9,normal,False,
M001,2026-03-03 23:30:00,0.2574,234.0,4.851,0.907,26.3,normal,False,
M001,2026-03-03 23:45:00,0.1509,229.69,2.817,0.933,30.3,normal,False,
M001,2026-03-04 00:00:00,0.0859,230.97,1.6,0.93,30.1,normal,False,
M001,2026-03-04 00:15:00,0.0267,225.83,0.5,0.946,28.6,normal,False,
M001,2026-03-04 00:30:00,0.0712,229.2,1.443,0.861,28.7,normal,False,
M001,2026-03-04 00:45:00,0.0916,227.19,1.814,0.889,31.1,normal,False,
M001,2026-03-04 01:00:00,0.055,232.38,1.083,0.874,30.8,normal,False,
M001,2026-03-04 01:15:00,0.0374,230.99,0.682,0.949,27.1,normal,False,
M001,2026-03-04 01:30:00,0.0465,232.12,0.89,0.9,31.1,normal,False,
M001,2026-03-04 01:45:00,0.0406,230.98,0.739,0.951,26.6,normal,False,
M001,2026-03-04 02:00:00,0.0844,227.96,1.517,0.976,28.6,normal,False,
M001,2026-03-04 02:15:00,0.0999,235.09,1.795,0.947,32.1,normal,False,
M001,2026-03-04 02:30:00,0.1012,227.01,1.995,0.894,29.2,normal,False,
M001,2026-03-04 02:45:00,0.1128,227.92,2.185,0.906,25.9,normal,False,
M001,2026-03-04 03:00:00,0.0639,232.03,1.25,0.881,28.8,normal,False,
M001,2026-03-04 03:15:00,0.0322,230.74,0.598,0.934,28.2,normal,False,
M001,2026-03-04 03:30:00,0.0486,231.06,0.876,0.96,29.0,normal,False,
M001,2026-03-04 03:45:00,0.1119,232.93,2.112,0.91,26.9,normal,False,
M001,2026-03-04 04:00:00,0.1042,233.11,1.912,0.935,30.0,normal,False,
M001,2026-03-04 04:15:00,0.0377,231.14,0.671,0.972,28.6,normal,False,
M001,2026-03-04 04:30:00,0.0243,229.67,0.448,0.944,28.3,normal,False,
M001,2026-03-04 04:45:00,0.1018,230.11,1.845,0.959,25.5,normal,False,
M001,2026-03-04 05:00:00,0.0933,238.05,1.712,0.916,30.7,normal,False,
M001,2026-03-04 05:15:00,0.0498,236.34,0.874,0.964,29.7,normal,False,
M001,2026-03-04 05:30:00,0.0836,227.82,1.613,0.91,29.5,normal,False,
M001,2026-03-04 05:45:00,0.0209,232.9,0.367,0.979,26.6,normal,False,
M001,2026-03-04 06:00:00,0.1198,234.51,2.33,0.877,27.7,normal,False,
M001,2026-03-04 06:15:00,0.211,232.52,4.153,0.874,31.4,normal,False,
M001,2026-03-04 06:30:00,0.1711,230.97,3.482,0.851,31.4,normal,False,
M001,2026-03-04 06:45:00,0.2522,224.93,5.161,0.869,26.3,normal,False,
M001,2026-03-04 07:00:00,0.3764,227.14,7.022,0.944,24.3,normal,False,
M001,2026-03-04 07:15:00,0.5215,224.05,10.299,0.904,31.4,normal,False,
M001,2026-03-04 07:30:00,0.4739,234.08,9.395,0.862,27.4,normal,False,
M001,2026-03-04 07:45:00,0.4471,237.75,8.767,0.858,27.9,normal,False,
M001,2026-03-04 08:00:00,0.445,236.51,8.11,0.928,32.3,normal,False,
M001,2026-03-04 08:15:00,0.4691,227.81,8.607,0.957,30.2,normal,False,
M001,2026-03-04 08:30:00,0.4246,233.91,7.708,0.942,27.2,normal,False,
M001,2026-03-04 08:45:00,0.4972,220.29,10.389,0.869,30.1,normal,False,
M001,2026-03-04 09:00:00,0.382,227.05,7.656,0.879,28.2,normal,False,
M001,2026-03-04 09:15:00,0.4496,230.66,8.615,0.905,29.7,normal,False,
M001,2026-03-04 09:30:00,0.459,228.78,8.887,0.903,29.0,normal,False,
M001,2026-03-04 09:45:00,0.51,234.2,9.407,0.926,24.6,normal,False,
M001,2026-03-04 10:00:00,0.1369,225.06,2.852,0.853,26.2,normal,False,
M001,2026-03-04 10:15:00,0.1048,228.15,2.004,0.917,30.0,normal,False,
M001,2026-03-04 10:30:00,0.1597,233.62,2.851,0.959,28.1,normal,False,
M001,2026-03-04 10:45:00,0.1372,229.33,2.621,0.913,31.3,normal,False,
M001,2026-03-04 11:00:00,0.1267,230.72,2.401,0.915,27.7,normal,False,
M001,2026-03-04 11:15:00,0.1874,233.15,3.691,0.871,30.1,normal,False,
M001,2026-03-04 11:30:00,0.222,231.38,4.105,0.935,27.4,normal,False,
M001,2026-03-04 11:45:00,0.2913,226.58,5.831,0.882,26.7,normal,False,
M001,2026-03-04 12:00:00,0.2813,227.06,5.222,0.949,26.7,normal,False,
M001,2026-03-04 12:15:00,0.1899,228.16,3.88,0.858,28.5,normal,False,
M001,2026-03-04 12:30:00,0.2813,230.36,5.409,0.903,26.2,normal,False,
M001,2026-03-04 12:45:00,0.1695,230.86,3.182,0.923,28.7,normal,False,
M001,2026-03-04 13:00:00,0.2874,229.62,5.663,0.884,27.3,normal,False,
M001,2026-03-04 13:15:00,0.2462,226.11,4.719,0.923,29.6,normal,False,
M001,2026-03-04 13:30:00,0.1928,230.28,3.742,0.895,29.2,normal,False,
M001,2026-03-04 13:45:00,0.1228,228.51,2.434,0.883,27.4,normal,False,
M001,2026-03-04 14:00:00,0.2701,233.56,5.348,0.865,33.8,normal,False,
M001,2026-03-04 14:15:00,0.272,228.97,5.044,0.942,28.8,normal,False,
M001,2026-03-04 14:30:00,0.2087,229.71,3.98,0.913,26.8,normal,False,
M001,2026-03-04 14:45:00,0.1332,228.43,2.58,0.904,32.5,normal,False,
M001,2026-03-04 15:00:00,0.2302,227.51,4.414,0.917,28.6,normal,False,
M001,2026-03-04 15:15:00,0.2613,227.73,4.821,0.952,28.4,normal,False,
M001,2026-03-04 15:30:00,0.1403,227.52,2.762,0.893,27.5,normal,False,
M001,2026-03-04 15:45:00,0.2514,224.94,4.637,0.964,28.7,normal,False,
M001,2026-03-04 16:00:00,0.2759,228.74,5.308,0.909,29.5,normal,False,
M001,2026-03-04 16:15:00,0.297,229.79,5.341,0.968,27.0,normal,False,
M001,2026-03-04 16:30:00,0.2077,226.59,3.921,0.935,28.5,normal,False,
M001,2026-03-04 16:45:00,0.2644,234.58,4.624,0.975,27.4,normal,False,
M001,2026-03-04 17:00:00,0.1408,223.59,2.643,0.953,28.9,normal,False,
M001,2026-03-04 17:15:00,0.2155,234.16,4.086,0.901,29.6,normal,False,
M001,2026-03-04 17:30:00,0.283,225.73,5.335,0.94,28.7,normal,False,
M001,2026-03-04 17:45:00,0.2587,232.92,4.59,0.968,27.6,normal,False,
M001,2026-03-04 18:00:00,0.3692,228.09,6.703,0.966,27.5,normal,False,
M001,2026-03-04 18:15:00,0.4636,229.3,8.696,0.93,26.2,normal,False,
M001,2026-03-04 18:30:00,0.3209,230.67,6.075,0.916,29.0,normal,False,
M001,2026-03-04 18:45:00,0.5418,230.93,10.016,0.937,28.4,normal,False,
M001,2026-03-04 19:00:00,0.4587,225.84,9.536,0.852,28.0,normal,False,
M001,2026-03-04 19:15:00,0.4399,236.28,7.709,0.966,28.9,normal,False,
M001,2026-03-04 19:30:00,0.3199,227.18,5.855,0.962,29.7,normal,False,
M001,2026-03-04 19:45:00,0.5048,236.33,9.589,0.891,29.2,normal,False,
M001,2026-03-04 20:00:00,0.4178,229.42,8.121,0.897,31.1,normal,False,
M001,2026-03-04 20:15:00,0.4236,228.26,8.503,0.873,30.5,normal,False,
M001,2026-03-04 20:30:00,0.478,228.02,9.369,0.895,27.7,normal,False,
M001,2026-03-04 20:45:00,0.4126,232.67,7.619,0.931,31.0,normal,False,
M001,2026-03-04 21:00:00,0.3881,229.64,6.919,0.977,31.0,normal,False,
M001,2026-03-04 21:15:00,0.4585,231.3,8.889,0.892,26.9,normal,False,
M001,2026-03-04 21:30:00,0.4716,228.59,8.605,0.959,29.5,normal,False,
M001,2026-03-04 21:45:00,0.3698,234.82,6.869,0.917,30.5,normal,False,
M001,2026-03-04 22:00:00,0.1611,233.6,2.838,0.972,25.9,normal,False,
M001,2026-03-04 22:15:00,0.2742,232.53,5.039,0.936,29.8,normal,False,
M001,2026-03-04 22:30:00,0.1521,230.95,2.854,0.923,29.8,normal,False,
M001,2026-03-04 22:45:00,0.1222,224.03,2.268,0.962,23.9,normal,False,
M001,2026-03-04 23:00:00,0.2093,230.89,4.197,0.864,28.4,normal,False,
M001,2026-03-04 23:15:00,0.1845,229.22,3.347,0.962,29.3,normal,False,
M001,2026-03-04 23:30:00,0.1584,230.69,2.876,0.955,29.1,normal,False,
M001,2026-03-04 23:45:00,0.1036,233.11,2.004,0.887,27.4,normal,False,
M001,2026-03-05 00:00:00,0.1073,231.19,2.018,0.92,27.2,normal,False,
M001,2026-03-05 00:15:00,0.0297,223.4,0.573,0.928,27.9,normal,False,
M001,2026-03-05 00:30:00,0.0497,233.68,0.994,0.856,26.8,normal,False,
M001,2026-03-05 00:45:00,0.1103,231.5,2.056,0.927,30.3,normal,False,
M001,2026-03-05 01:00:00,0.1092,232.57,2.197,0.855,27.2,normal,False,
M001,2026-03-05 01:15:00,0.0783,227.43,1.438,0.958,28.6,normal,False,
M001,2026-03-05 01:30:00,0.0799,230.93,1.445,0.958,29.8,normal,False,
M001,2026-03-05 01:45:00,0.1079,232.29,2.051,0.906,33.9,normal,False,
M001,2026-03-05 02:00:00,0.0517,235.16,0.948,0.928,27.8,normal,False,
M001,2026-03-05 02:15:00,0.1093,237.37,1.976,0.932,26.3,normal,False,
M001,2026-03-05 02:30:00,0.0792,226.45,1.526,0.917,30.1,normal,False,
M001,2026-03-05 02:45:00,0.0304,229.1,0.568,0.935,23.7,normal,False,
M001,2026-03-05 03:00:00,0.1151,235.18,2.137,0.916,29.7,normal,False,
M001,2026-03-05 03:15:00,0.0834,229.63,1.62,0.897,28.1,normal,False,
M001,2026-03-05 03:30:00,0.0672,229.23,1.34,0.875,24.4,normal,False,
M001,2026-03-05 03:45:00,0.0811,226.87,1.559,0.917,27.2,normal,False,
M001,2026-03-05 04:00:00,0.0206,233.8,0.381,0.924,27.3,normal,False,
M001,2026-03-05 04:15:00,0.0713,231.32,1.367,0.902,28.1,normal,False,
M001,2026-03-05 04:30:00,0.0287,226.9,0.565,0.895,29.0,normal,False,
M001,2026-03-05 04:45:00,0.0707,229.94,1.307,0.941,30.7,normal,False,
M001,2026-03-05 05:00:00,0.1193,228.6,2.317,0.901,27.2,normal,False,
M001,2026-03-05 05:15:00,0.0622,232.91,1.133,0.943,28.1,normal,False,
M001,2026-03-05 05:30:00,0.0808,233.22,1.423,0.974,27.4,normal,False,
M001,2026-03-05 05:45:00,0.1021,230.51,1.887,0.939,27.3,normal,False,
M001,2026-03-05 06:00:00,0.1229,227.09,2.411,0.898,24.1,normal,False,
M001,2026-03-05 06:15:00,0.1242,235.32,2.458,0.859,27.5,normal,False,
M001,2026-03-05 06:30:00,0.116,231.79,2.136,0.937,28.2,normal,False,
M001,2026-03-05 06:45:00,0.2357,234.12,4.732,0.851,25.0,normal,False,
M001,2026-03-05 07:00:00,0.459,230.72,8.255,0.964,30.0,normal,False,
M001,2026-03-05 07:15:00,0.481,230.2,9.629,0.868,27.0,normal,False,
M001,2026-03-05 07:30:00,0.3029,224.06,5.923,0.913,27.2,normal,False,
M001,2026-03-05 07:45:00,0.4443,223.14,8.428,0.945,30.0,normal,False,
M001,2026-03-05 08:00:00,0.4631,231.65,8.826,0.906,30.2,normal,False,
M001,2026-03-05 08:15:00,0.4682,226.7,8.669,0.953,26.3,normal,False,
M001,2026-03-05 08:30:00,0.4116,231.85,7.389,0.961,29.5,normal,False,
M001,2026-03-05 08:45:00,0.5292,223.63,10.222,0.926,27.1,normal,False,
M001,2026-03-05 09:00:00,0.3928,235.55,7.104,0.939,30.1,normal,False,
M001,2026-03-05 09:15:00,0.3936,229.11,7.908,0.869,26.1,normal,False,
M001,2026-03-05 09:30:00,0.5225,226.62,10.812,0.853,27.6,normal,False,
M001,2026-03-05 09:45:00,0.4615,225.06,9.549,0.859,30.9,normal,False,
M001,2026-03-05 10:00:00,0.1819,233.89,3.349,0.929,26.1,normal,False,
M001,2026-03-05 10:15:00,0.1729,236.62,3.367,0.868,27.6,normal,False,
M001,2026-03-05 10:30:00,0.1971,230.02,3.515,0.975,27.5,normal,False,
M001,2026-03-05 10:45:00,0.1768,226.16,3.666,0.853,27.8,normal,False,
M001,2026-03-05 11:00:00,0.2512,223.69,4.645,0.967,27.8,normal,False,
M001,2026-03-05 11:15:00,0.1232,229.67,2.224,0.965,29.0,normal,False,
M001,2026-03-05 11:30:00,0.2206,224.61,4.394,0.894,25.5,normal,False,
M001,2026-03-05 11:45:00,0.2083,230.64,3.927,0.92,26.1,normal,False,
M001,2026-03-05 12:00:00,0.2524,229.23,4.954,0.889,31.0,normal,False,
M001,2026-03-05 12:15:00,0.1519,225.58,2.76,0.976,26.8,normal,False,
M001,2026-03-05 12:30:00,0.2115,233.36,4.177,0.868,24.9,normal,False,
M001,2026-03-05 12:45:00,0.1888,229.28,3.652,0.902,33.2,normal,False,
M001,2026-03-05 13:00:00,0.2988,231.02,5.599,0.924,30.3,normal,False,
M001,2026-03-05 13:15:00,0.2241,228.43,4.59,0.855,25.9,normal,False,
M001,2026-03-05 13:30:00,0.1951,224.66,3.563,0.975,29.0,normal,False,
M001,2026-03-05 13:45:00,0.2819,230.93,5.07,0.963,32.0,normal,False,
M001,2026-03-05 14:00:00,0.1261,228.73,2.314,0.953,29.1,normal,False,
M001,2026-03-05 14:15:00,0.1552,229.56,2.765,0.978,26.2,normal,False,
M001,2026-03-05 14:30:00,0.1967,230.89,3.791,0.899,30.6,normal,False,
M001,2026-03-05 14:45:00,0.1572,232.24,3.008,0.9,27.0,normal,False,
M001,2026-03-05 15:00:00,0.2023,239.51,3.508,0.963,28.0,normal,False,
M001,2026-03-05 15:15:00,0.2961,234.18,5.329,0.949,27.8,normal,False,
M001,2026-03-05 15:30:00,0.2147,234.08,3.798,0.966,28.1,normal,False,
M001,2026-03-05 15:45:00,0.1125,229.53,2.14,0.916,30.5,normal,False,
M001,2026-03-05 16:00:00,0.2253,236.85,4.031,0.944,28.0,normal,False,
M001,2026-03-05 16:15:00,0.2385,228.57,4.653,0.897,27.0,normal,False,
M001,2026-03-05 16:30:00,0.2609,226.87,4.723,0.974,27.1,normal,False,
M001,2026-03-05 16:45:00,0.1018,228.13,2.095,0.852,30.2,normal,False,
M001,2026-03-05 17:00:00,0.2476,231.8,4.917,0.869,29.9,normal,False,
M001,2026-03-05 17:15:00,0.2507,232.44,4.541,0.95,30.9,normal,False,
M001,2026-03-05 17:30:00,0.2692,227.32,5.188,0.913,28.9,normal,False,
M001,2026-03-05 17:45:00,0.1155,224.26,2.398,0.859,25.2,normal,False,
M001,2026-03-05 18:00:00,0.3872,230.37,6.91,0.973,28.2,normal,False,
M001,2026-03-05 18:15:00,0.3181,230.11,6.22,0.889,29.7,normal,False,
M001,2026-03-05 18:30:00,0.3192,235.09,5.766,0.942,28.5,normal,False,
M001,2026-03-05 18:45:00,0.3126,229.44,6.137,0.888,27.1,normal,False,
M001,2026-03-05 19:00:00,0.3581,233.06,6.33,0.971,27.2,normal,False,
M001,2026-03-05 19:15:00,0.4013,229.03,7.685,0.912,29.8,normal,False,
M001,2026-03-05 19:30:00,0.3565,230.28,6.673,0.928,28.5,normal,False,
M001,2026-03-05 19:45:00,0.3895,227.01,7.105,0.966,29.2,normal,False,
M001,2026-03-05 20:00:00,0.4258,237.66,7.698,0.931,25.9,normal,False,
M001,2026-03-05 20:15:00,0.3179,226.13,5.963,0.943,30.1,normal,False,
M001,2026-03-05 20:30:00,0.5056,230.83,9.544,0.918,31.2,normal,False,
M001,2026-03-05 20:45:00,0.3357,227.41,6.453,0.915,30.3,normal,False,
M001,2026-03-05 21:00:00,0.3711,231.17,7.493,0.857,26.6,normal,False,
M001,2026-03-05 21:15:00,0.4872,227.81,9.655,0.886,28.5,normal,False,
M001,2026-03-05 21:30:00,0.4767,227.0,9.733,0.863,30.8,normal,False,
M001,2026-03-05 21:45:00,0.3901,232.55,7.531,0.891,27.5,normal,False,
M001,2026-03-05 22:00:00,0.2578,229.44,4.643,0.968,30.4,normal,False,
M001,2026-03-05 22:15:00,0.1755,229.77,3.395,0.9,32.5,normal,False,
M001,2026-03-05 22:30:00,0.2265,231.83,4.171,0.937,26.9,normal,False,
M001,2026-03-05 22:45:00,0.2932,226.31,5.998,0.864,30.6,normal,False,
M001,2026-03-05 23:00:00,0.2564,228.47,5.004,0.897,28.8,normal,False,
M001,2026-03-05 23:15:00,0.2914,220.09,5.82,0.91,28.5,normal,False,
M001,2026-03-05 23:30:00,0.1418,225.08,2.94,0.857,25.7,normal,False,
M001,2026-03-05 23:45:00,0.2535,234.32,4.503,0.961,27.9,normal,False,
M001,2026-03-06 00:00:00,0.0412,228.7,0.748,0.964,32.7,normal,False,
M001,2026-03-06 00:15:00,0.0416,233.4,0.803,0.888,31.7,normal,False,
M001,2026-03-06 00:30:00,0.0337,234.46,0.645,0.891,30.1,normal,False,
M001,2026-03-06 00:45:00,0.0845,235.42,1.639,0.876,27.0,normal,False,
M001,2026-03-06 01:00:00,0.109,226.93,2.239,0.858,25.7,normal,False,
M001,2026-03-06 01:15:00,0.0312,223.9,0.581,0.959,28.7,normal,False,
M001,2026-03-06 01:30:00,0.0215,224.66,0.449,0.853,26.2,normal,False,
M001,2026-03-06 01:45:00,0.0324,229.24,0.626,0.903,23.2,normal,False,
M001,2026-03-06 02:00:00,0.0731,229.73,1.399,0.91,28.5,normal,False,
M001,2026-03-06 02:15:00,0.1163,237.06,2.202,0.891,28.9,normal,False,
M001,2026-03-06 02:30:00,0.0974,230.42,1.731,0.977,31.6,normal,False,
M001,2026-03-06 02:45:00,0.0326,229.17,0.643,0.885,28.9,normal,False,
M001,2026-03-06 03:00:00,0.0218,233.43,0.407,0.917,27.0,normal,False,
M001,2026-03-06 03:15:00,0.0548,233.46,0.961,0.977,25.8,normal,False,
M001,2026-03-06 03:30:00,0.1047,232.35,1.981,0.91,29.9,normal,False,
M001,2026-03-06 03:45:00,0.0598,228.61,1.189,0.88,28.1,normal,False,
M001,2026-03-06 04:00:00,0.0447,235.85,0.831,0.912,28.3,normal,False,
M001,2026-03-06 04:15:00,0.0258,231.88,0.518,0.86,28.6,normal,False,
M001,2026-03-06 04:30:00,0.0566,227.68,1.146,0.868,27.3,normal,False,
M001,2026-03-06 04:45:00,0.0822,231.38,1.635,0.869,31.3,normal,False,
M001,2026-03-06 05:00:00,0.1011,225.46,1.912,0.938,31.7,normal,False,
M001,2026-03-06 05:15:00,0.046,232.23,0.892,0.888,28.0,normal,False,
M001,2026-03-06 05:30:00,0.067,231.16,1.351,0.858,29.7,normal,False,
M001,2026-03-06 05:45:00,0.0347,226.19,0.629,0.975,28.2,normal,False,
M001,2026-03-06 06:00:00,0.2059,230.01,3.817,0.938,25.2,normal,False,
M001,2026-03-06 06:15:00,0.1152,232.95,2.174,0.91,27.3,normal,False,
M001,2026-03-06 06:30:00,0.2093,228.03,4.21,0.872,28.3,normal,False,
M001,2026-03-06 06:45:00,0.1891,231.57,3.708,0.881,29.2,normal,False,
M001,2026-03-06 07:00:00,0.5402,230.17,10.62,0.884,29.2,normal,False,
M001,2026-03-06 07:15:00,0.4092,227.49,7.728,0.931,28.8,normal,False,
M001,2026-03-06 07:30:00,0.5453,231.92,9.716,0.968,27.3,normal,False,
M001,2026-03-06 07:45:00,0.5359,230.09,9.536,0.977,29.6,normal,False,
M001,2026-03-06 08:00:00,0.4893,229.7,9.036,0.943,26.0,normal,False,
M001,2026-03-06 08:15:00,0.3618,234.87,7.074,0.871,30.9,normal,False,
M001,2026-03-06 08:30:00,0.4413,229.98,9.009,0.852,31.6,normal,False,
M001,2026-03-06 08:45:00,0.3023,232.16,5.919,0.88,28.1,normal,False,
M001,2026-03-06 09:00:00,0.4586,227.57,8.397,0.96,26.3,normal,False,
M001,2026-03-06 09:15:00,0.4822,229.46,9.843,0.854,26.8,normal,False,
M001,2026-03-06 09:30:00,0.4202,227.21,8.331,0.888,29.2,normal,False,
M001,2026-03-06 09:45:00,0.3995,225.3,7.482,0.948,25.3,normal,False,
M001,2026-03-06 10:00:00,0.2837,230.35,5.498,0.896,29.7,normal,False,
M001,2026-03-06 10:15:00,0.2575,231.42,4.962,0.897,25.3,normal,False,
M001,2026-03-06 10:30:00,0.2313,227.51,4.197,0.969,27.3,normal,False,
M001,2026-03-06 10:45:00,0.1204,224.66,2.507,0.855,28.6,normal,False,
M001,2026-03-06 11:00:00,0.1072,230.75,2.095,0.887,28.1,normal,False,
M001,2026-03-06 11:15:00,0.2901,224.61,5.585,0.925,32.5,normal,False,
M001,2026-03-06 11:30:00,0.2033,227.18,3.995,0.896,30.4,normal,False,
M001,2026-03-06 11:45:00,0.2788,234.94,5.205,0.912,27.7,normal,False,
M001,2026-03-06 12:00:00,0.1995,231.43,3.945,0.874,25.8,normal,False,
M001,2026-03-06 12:15:00,0.1663,228.72,3.386,0.859,29.4,normal,False,
M001,2026-03-06 12:30:00,0.1138,230.04,2.191,0.903,29.9,normal,False,
M001,2026-03-06 12:45:00,0.2622,228.33,4.887,0.94,30.4,normal,False,
M001,2026-03-06 13:00:00,0.2542,226.67,4.653,0.964,29.3,normal,False,
M001,2026-03-06 13:15:00,0.2078,227.99,4.264,0.855,25.2,normal,False,
M001,2026-03-06 13:30:00,0.1256,232.42,2.522,0.857,23.4,normal,False,
M001,2026-03-06 13:45:00,0.2946,227.44,5.822,0.89,26.5,normal,False,
M001,2026-03-06 14:00:00,0.1461,234.26,2.599,0.96,30.1,normal,False,
M001,2026-03-06 14:15:00,0.1845,226.28,3.459,0.943,26.1,normal,False,
M001,2026-03-06 14:30:00,0.2634,228.39,4.771,0.967,26.2,normal,False,
M001,2026-03-06 14:45:00,0.2613,235.11,4.75,0.936,25.1,normal,False,
M001,2026-03-06 15:00:00,0.1157,236.31,2.246,0.872,29.3,normal,False,
M001,2026-03-06 15:15:00,0.2561,231.99,5.159,0.856,28.7,normal,False,
M001,2026-03-06 15:30:00,0.1531,224.44,2.893,0.943,30.1,normal,False,
M001,2026-03-06 15:45:00,0.2518,230.12,4.778,0.916,26.6,normal,False,
M001,2026-03-06 16:00:00,0.1739,233.79,3.27,0.91,30.5,normal,False,
M001,2026-03-06 16:15:00,0.2842,233.81,5.054,0.962,30.3,normal,False,
M001,2026-03-06 16:30:00,0.1548,228.12,3.033,0.895,29.6,normal,False,
M001,2026-03-06 16:45:00,0.1671,233.7,3.099,0.923,30.4,normal,False,
M001,2026-03-06 17:00:00,0.2894,221.63,5.997,0.871,28.4,normal,False,
