meter_id,timestamp,energy_kwh,reading_kwh,detected,risk_score,risk_level,rule_triggered,attack_type,ground_truth,detection_time
M001,2026-03-01 02:15:00,0.0784,0.0392,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 02:15:00,0.0784,0.0784,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 02:30:00,0.0885,0.0885,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 02:30:00,0.0885,0.0442,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 02:45:00,0.1133,0.1133,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 02:45:00,0.1133,0.0566,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 03:00:00,0.1187,0.1187,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 03:00:00,0.1187,0.0593,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 03:15:00,0.117,0.117,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 03:15:00,0.117,0.0585,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 03:30:00,0.0615,0.0615,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 03:30:00,0.0615,0.0307,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 03:45:00,0.1013,0.0507,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 03:45:00,0.1013,0.1013,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 04:00:00,0.105,0.105,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 04:00:00,0.105,0.0525,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 04:15:00,0.1154,0.1154,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 04:15:00,0.1154,0.0577,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 04:30:00,0.0818,0.0818,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 04:30:00,0.0818,0.0409,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 04:45:00,0.072,0.072,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 04:45:00,0.072,0.036,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 05:00:00,0.0752,0.0376,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 05:00:00,0.0752,0.0752,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 05:15:00,0.0334,0.0334,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 05:15:00,0.0334,0.0167,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 05:30:00,0.0336,0.0336,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 05:30:00,0.0336,0.0168,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 05:45:00,0.1104,0.1104,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 05:45:00,0.1104,0.0552,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 06:00:00,0.1793,0.1793,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 06:00:00,0.1793,0.0896,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 06:15:00,0.1294,0.0647,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 06:15:00,0.1294,0.1294,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 06:30:00,0.1918,0.0959,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 06:30:00,0.1918,0.1918,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 06:45:00,0.2267,0.2267,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 06:45:00,0.2267,0.1134,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 07:00:00,0.332,0.332,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 07:00:00,0.332,0.166,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 07:15:00,0.5242,0.5242,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 07:15:00,0.5242,0.2621,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 07:30:00,0.3481,0.3481,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 07:30:00,0.3481,0.1741,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 07:45:00,0.3302,0.1651,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 07:45:00,0.3302,0.3302,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 08:00:00,0.4259,0.4259,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 08:00:00,0.4259,0.213,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 08:15:00,0.457,0.457,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 08:15:00,0.457,0.2285,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 08:30:00,0.3461,0.3461,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 08:30:00,0.3461,0.1731,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 08:45:00,0.4546,0.4546,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 08:45:00,0.4546,0.2273,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 09:00:00,0.3092,0.3092,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 09:00:00,0.3092,0.1546,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 09:15:00,0.4279,0.214,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 09:15:00,0.4279,0.4279,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 09:30:00,0.4332,0.2166,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 09:30:00,0.4332,0.4332,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 09:45:00,0.305,0.305,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 09:45:00,0.305,0.1525,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 10:00:00,0.124,0.124,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 10:00:00,0.124,0.062,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 10:15:00,0.2578,0.2578,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 10:15:00,0.2578,0.1289,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 10:30:00,0.2174,0.2174,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 10:30:00,0.2174,0.1087,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 10:45:00,0.1568,0.0784,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 10:45:00,0.1568,0.1568,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 11:00:00,0.1712,0.1712,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 11:00:00,0.1712,0.0856,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 11:15:00,0.1204,0.1204,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 11:15:00,0.1204,0.0602,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 11:30:00,0.1373,0.1373,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 11:30:00,0.1373,0.0687,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 11:45:00,0.116,0.116,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 11:45:00,0.116,0.058,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 12:00:00,0.1224,0.1224,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 12:00:00,0.1224,0.0612,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 12:15:00,0.2634,0.1317,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 12:15:00,0.2634,0.2634,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 12:30:00,0.2859,0.2859,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 12:30:00,0.2859,0.1429,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 12:45:00,0.2539,0.2539,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 12:45:00,0.2539,0.127,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 13:00:00,0.2015,0.2015,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 13:00:00,0.2015,0.1008,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 13:15:00,0.1577,0.1577,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 13:15:00,0.1577,0.0789,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 13:30:00,0.2065,0.1032,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 13:30:00,0.2065,0.2065,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 13:45:00,0.1127,0.1127,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 13:45:00,0.1127,0.0563,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 14:00:00,0.252,0.252,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 14:00:00,0.252,0.126,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 14:15:00,0.1698,0.1698,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 14:15:00,0.1698,0.0849,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 14:30:00,0.1133,0.1133,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 14:30:00,0.1133,0.0566,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 14:45:00,0.128,0.064,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 14:45:00,0.128,0.128,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 15:00:00,0.1329,0.0664,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 15:00:00,0.1329,0.1329,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 15:15:00,0.1718,0.1718,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 15:15:00,0.1718,0.0859,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 15:30:00,0.1878,0.1878,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 15:30:00,0.1878,0.0939,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 15:45:00,0.2495,0.2495,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 15:45:00,0.2495,0.1247,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 16:00:00,0.1768,0.1768,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 16:00:00,0.1768,0.0884,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 16:15:00,0.1234,0.1234,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 16:15:00,0.1234,0.0617,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 16:30:00,0.1279,0.064,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 16:30:00,0.1279,0.1279,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 16:45:00,0.2788,0.2788,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 16:45:00,0.2788,0.1394,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 17:00:00,0.1497,0.1497,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 17:00:00,0.1497,0.0748,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 17:15:00,0.1684,0.1684,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 17:15:00,0.1684,0.0842,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 17:30:00,0.1459,0.1459,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 17:30:00,0.1459,0.073,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 17:45:00,0.2388,0.1194,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 17:45:00,0.2388,0.2388,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 18:00:00,0.3454,0.3454,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 18:00:00,0.3454,0.1727,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 18:15:00,0.4155,0.4155,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 18:15:00,0.4155,0.2077,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 18:30:00,0.3045,0.3045,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 18:30:00,0.3045,0.1522,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 18:45:00,0.4768,0.4768,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 18:45:00,0.4768,0.2384,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 19:00:00,0.406,0.203,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 19:00:00,0.406,0.406,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 19:15:00,0.4127,0.4127,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 19:15:00,0.4127,0.2064,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 19:30:00,0.3137,0.3137,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 19:30:00,0.3137,0.1568,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 19:45:00,0.3834,0.3834,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 19:45:00,0.3834,0.1917,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 20:00:00,0.3866,0.3866,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 20:00:00,0.3866,0.1933,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 20:15:00,0.3562,0.3562,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 20:15:00,0.3562,0.1781,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 20:30:00,0.4246,0.2123,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 20:30:00,0.4246,0.4246,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 20:45:00,0.4451,0.2225,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 20:45:00,0.4451,0.4451,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 21:00:00,0.3372,0.3372,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 21:00:00,0.3372,0.1686,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 21:15:00,0.4255,0.4255,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 21:15:00,0.4255,0.2127,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 21:30:00,0.3525,0.3525,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 21:30:00,0.3525,0.1762,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 21:45:00,0.3091,0.3091,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 21:45:00,0.3091,0.1545,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 22:00:00,0.2551,0.2551,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 22:00:00,0.2551,0.1275,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 22:15:00,0.1802,0.0901,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 22:15:00,0.1802,0.1802,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 22:30:00,0.2724,0.2724,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 22:30:00,0.2724,0.1362,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 22:45:00,0.2288,0.2288,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-01 22:45:00,0.2288,0.1144,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 23:00:00,0.2432,0.2432,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 23:00:00,0.2432,0.1216,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 23:15:00,0.1462,0.1462,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-01 23:15:00,0.1462,0.0731,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 23:30:00,0.2305,0.1153,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-01 23:30:00,0.2305,0.2305,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 23:45:00,0.2445,0.2445,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-01 23:45:00,0.2445,0.1222,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 00:00:00,0.0868,0.0868,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-02 00:00:00,0.0868,0.0434,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 00:15:00,0.0213,0.0213,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-02 00:15:00,0.0213,0.0106,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 00:30:00,0.1017,0.1017,1,40,MEDIUM,baseline_spike,none,0,2026-03-31 09:46:34
M001,2026-03-02 00:30:00,0.1017,0.0508,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 00:45:00,0.079,0.0395,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 00:45:00,0.079,0.079,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-02 01:00:00,0.0752,0.0752,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-02 01:00:00,0.0752,0.0376,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 01:15:00,0.0964,0.0964,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-02 01:15:00,0.0964,0.0482,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 01:30:00,0.0625,0.0625,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-02 01:30:00,0.0625,0.0312,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 01:45:00,0.0339,0.0339,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-02 01:45:00,0.0339,0.0169,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 02:00:00,0.0218,0.0218,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-02 02:00:00,0.0218,0.0109,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 02:15:00,0.0851,0.0425,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 02:15:00,0.0851,0.0851,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-02 02:30:00,0.0337,0.0337,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-02 02:30:00,0.0337,0.0169,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 02:45:00,0.0375,0.0375,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-02 02:45:00,0.0375,0.0187,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 03:00:00,0.0719,0.0719,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-02 03:00:00,0.0719,0.036,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 03:15:00,0.0445,0.0445,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-02 03:15:00,0.0445,0.0222,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 03:30:00,0.0919,0.0459,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 03:30:00,0.0919,0.0919,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-02 03:45:00,0.0864,0.0864,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-02 03:45:00,0.0864,0.0432,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 04:00:00,0.0231,0.0231,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-02 04:00:00,0.0231,0.0115,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-02 04:15:00,0.0696,0.0696,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-02 04:15:00,0.0696,0.0348,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
